0.539564,46.7648,113,37.4912;
0.715363,45.4466,135,35.414;
1.14562,42.0865,175,34.8476;
2.37401,39.9378,295,33.4354;

0.00720987,24094.2,13,52.1115;
0.0134867,63.9478,16,40.9962;
0.0199906,53.4412,19,36.0872;
0.135058,53.4364,56,36.0626;
0.137529,53.426,57,36.0845;
0.184034,51.6029,66,38.5856;
0.192044,51.3816,68,38.7567;
0.208574,50.8777,72,38.1991;
0.410366,45.8338,112,36.4321;
0.923253,42.4162,183,35.4146;
1.68031,40.8618,279,34.2387;
15.7486,40.7794,1066,34.4774;



0.144578,62.2376,53,41.4636;
0.206137,59.9411,69,40.5574;
0.367513,52.1672,94,38.5613;
0.757887,49.2293,148,37.0091;
0.763447,44.0082,149,37.0392;
1.01594,43.8252,179,36.6634;
2.53183,42.3628,329,35.5844;

0.196724,53.4044,61,40.9496;
0.199305,52.6075,62,40.3791;
0.398579,52.1343,98,40.3184;
0.459083,51.8693,108,38.2912;
0.493288,51.4006,114,40.2882;
0.73441,48.3235,142,38.1902;
0.880954,47.0729,163,37.7737;
3.04694,46.2205,358,38.528;
5.15047,44.6426,507,35.5124;

7.4207,42.0546,606,35.8843;
7.52427,42.0309,611,35.8625;
7.6055,41.9993,615,35.8094;
7.62299,41.9934,617,35.8076;
8.17082,41.5065,648,35.277;
8.45865,41.502,670,35.2718;

0.012506,6073.68,10,39.4588;
0.0227567,126.611,14,62.4827;
0.0263799,122.084,16,63.5814;
0.0427665,57.3974,24,36.9944;
0.152194,47.867,55,37.8939;
0.15883,47.8134,57,37.7981;
0.163794,47.3249,59,37.2913;
0.168343,47.1378,60,37.5287;
0.474693,44.3984,114,35.7283;
0.662792,40.8627,143,32.6494;
0.693486,40.8212,148,32.6377;


0.00244354,10139.3,6,65.1369;
0.00449045,2136.9,7,64.5197;
0.00592266,2117.71,8,51.0554;
0.0682485,2110.85,27,55.4875;
0.074578,2107.82,28,55.5758;
0.0927338,2105.21,33,55.2671;
0.102812,2104.08,36,55.1154;
0.137626,130.273,47,55.6534;
0.141008,130.129,48,53.9065;
0.175188,92.6959,56,53.5079;
0.25663,92.6188,74,55.1955;
0.287236,90.2282,81,54.9421;
0.324349,89.9701,89,55.0009;
0.384738,66.2303,97,40.8087;
0.531745,54.5799,122,38.7485;
1.44982,47.6091,234,36.4347;
1.55674,47.1426,245,36.0192;
14.3993,46.6618,1063,36.3972;
18.9771,46.59,1285,36.8726;
20.1307,46.5016,1337,36.1615;
21.8507,46.2081,1414,35.121;
22.179,46.1262,1426,35.7385;
40.5526,45.7321,2184,34.7806;

3.02133,46.5453,367,37.6088;
4.71369,41.2589,493,34.541;

0.0111895,8069.74,12,37.6645;
0.0226476,8069.25,19,37.2037;
0.0285961,4074.26,22,43.7168;
0.0319292,4065.77,23,39.7592;
0.0365411,4044.6,25,36.689;
0.0720613,68.2834,39,41.1229;
0.133362,48.8593,59,37.758;
0.146114,48.4665,62,37.1183;
0.149258,48.4659,63,37.1124;
0.18366,42.5262,73,33.7506;
0.208015,42.5209,79,33.7524;
0.324429,42.5171,107,33.7489;
0.732248,42.5151,168,33.7411;
5.56822,41.1158,628,34.34;
14.8575,40.2579,1153,33.6236;

0.0159025,2049.1,10,35.7295;
0.0206229,2040.41,12,32.1976;
0.044465,51.0495,19,38.1618;
0.0769953,45.5585,27,35.5971;
0.119231,42.175,35,34.9004;
0.387727,40.7454,77,34.5297;
3.20554,39.9604,335,33.0333;
3.53159,39.9449,358,33.5922;

0.194547,43.526,58,35.8738;
0.430402,43.5243,106,35.8653;
1.49305,42.412,227,36.2978;
3.19624,42.4095,371,36.2998;
3.63637,42.3798,410,36.2969;
13.0256,40.2808,997,35.1991;


0.11227,88.3127,42,44.6952;
0.124633,88.2598,46,44.7044;
0.218898,55.7805,64,36.7168;
0.312351,44.9938,81,38.3124;
3.31253,43.8208,356,36.7709;
7.08721,43.1157,597,36.1443;
10.3854,43.1002,778,36.2315;

0.00914404,6100.25,12,51.0175;
0.0142045,72.4683,14,49.0738;
0.0242323,71.9022,21,48.5169;
0.0440018,66.0585,29,45.2127;
0.0792886,64.2455,40,46.7708;
0.0858104,54.9414,41,41.335;
0.39894,50.373,100,37.2435;
0.488516,38.7969,114,32.6182;

0.00706241,89.6506,9,37.3711;
0.0125644,88.7473,12,37.2308;
0.0173947,88.5728,16,37.0977;
0.0394491,60.5031,25,43.0682;
0.0418548,60.4878,26,43.0488;
0.0601822,60.4081,34,43.1476;
0.128056,60.3616,54,43.1099;
0.275018,57.2571,86,40.0191;
0.349297,51.4278,99,38.6652;
0.907866,51.0761,175,37.526;
1.81176,49.1031,266,38.1157;
2.33815,48.518,309,38.0646;
2.52831,46.5217,326,36.543;
2.93414,46.089,355,36.1851;
3.11761,46.0101,368,36.4552;

0.0720451,50.7483,39,37.344;
0.0740243,50.3858,40,36.9924;
0.104915,50.2291,51,36.8169;
0.187101,40.3664,72,35.4028;
0.197173,39.6678,75,34.6896;
0.259304,39.1739,89,34.1682;

2.3544,45.4913,60,33.2174;
6.65676,43.6326,250,35.2329;
6.92366,43.3085,269,34.5244;
18.1178,43.0959,835,34.6808;
20.8284,42.4896,961,33.857;
38.4606,42.453,1681,34.1199;

0.0722748,46.8157,36,35.1889;
0.0812274,45.077,39,33.0174;
0.127011,44.8278,52,32.7587;
0.220857,44.7997,77,32.7426;
1.871,43.1647,300,36.7213;
2.3501,41.4353,343,35.7533;
2.87702,40.9587,388,35.1674;
4.58542,40.9315,532,35.1596;

18.8941,47.5304,1164,39.2386;
22.9899,47.5288,1337,39.2384;

0.139391,48.6344,51,38.6545;
0.144775,48.6292,53,38.6351;
0.328465,48.6255,92,38.6584;
0.566915,46.6304,128,36.7183;
1.53657,45.7965,238,36.2054;
3.64019,39.4192,417,33.78;

0.183787,56.8073,61,41.7857;
0.211716,55.7225,68,42.2738;
0.219635,53.2503,70,40.8589;
0.229047,52.9884,73,40.6069;
0.451503,52.9585,115,40.5812;
0.795782,47.1498,170,38.3213;
0.804448,47.1156,172,38.2263;
0.959492,47.1021,193,38.221;
0.97995,46.1694,194,37.5058;
0.989768,46.1356,196,37.428;
3.08395,45.1906,403,36.9986;
20.4992,44.6213,1447,36.2397;

0.180371,45.3173,62,35.9472;
0.181869,45.298,63,35.9418;
0.183423,45.2431,64,35.9486;
0.206033,45.2378,71,35.9554;
0.46221,45.2288,120,35.9405;
0.77532,44.4951,163,34.7997;
0.790034,42.5636,165,34.3907;
1.8706,42.3473,281,34.0609;

