44.6465,41.9895,2435,38.5384;

0.0390794,2129.16,18,54.2408;
0.0555371,2069.75,25,43.6021;
0.101288,2062.95,40,44.616;
0.147959,2062.94,52,44.6125;
0.150515,85.6931,53,49.5036;
0.200548,85.4341,68,49.271;
0.341238,84.2509,104,52.0735;
0.508047,66.4547,132,43.2515;
0.562738,66.1602,143,42.91;
0.739767,65.94,172,42.6385;
1.01832,65.0491,213,43.9965;
2.198,60.9532,347,48.6895;
2.53396,56.995,377,46.9078;
3.00754,56.3104,417,40.1083;
3.3196,56.3101,442,40.1003;
4.06929,56.3051,513,40.0997;
4.65746,53.1961,561,44.255;
4.96577,51.7727,585,42.2636;
5.52145,51.5933,625,42.1216;
6.89431,51.3034,738,41.8344;
7.03911,51.2264,752,41.7727;
7.24579,50.5291,767,41.0497;
7.29975,50.1873,771,40.967;
7.30611,49.4955,772,40.4368;
7.49485,47.0553,784,39.4026;
11.7705,38.4364,1072,34.4322;
22.7931,36.3315,1747,33.1813;


18.4667,47.4305,1340,37.7485;
18.624,45.9806,1348,37.4835;
18.6679,45.9244,1351,37.4401;
19.0739,45.4715,1373,36.9361;
19.8611,45.4505,1423,36.9174;
28.4936,45.3584,1824,36.8364;


0.0197741,8180.93,16,49.2806;
0.0252935,8180.82,20,49.1765;
0.0320566,8159.88,24,41.6475;
0.0636597,2128.85,40,44.6232;
0.0803841,141.177,45,51.5749;
0.0960531,54.9062,50,39.259;
0.386833,53.5388,110,39.2522;
0.39162,49.944,111,36.2778;
2.4807,49.7581,338,37.539;

0.0993101,35.4244,52,31.5234;
0.110411,35.3751,56,31.4887;
0.214469,35.2405,82,31.4707;
0.293696,35.2193,98,31.4582;
0.369947,35.0472,111,30.6916;
0.53422,35.0191,142,30.6779;
0.803341,34.5004,184,30.0682;
6.22145,33.824,657,30.1476;

0.115301,60.3854,43,47.5971;
0.196954,59.5832,65,47.9771;
0.205223,57.8743,66,47.6731;
0.261377,54.1891,79,38.7998;
0.641723,53.5431,142,38.4375;
0.733202,53.1971,156,38.1048;
0.895658,45.9084,182,35.7817;
5.26148,45.5868,611,35.4204;
6.99298,45.5807,746,35.4193;
7.43783,45.3213,782,35.8142;
45.7322,45.3068,2736,40.1005;

0.00872521,47.8685,13,39.3496;
0.0313564,46.0276,24,38.1258;
0.208515,45.5129,73,37.5918;
0.242181,45.5084,84,37.5798;
0.552642,44.2355,134,34.3584;
0.828738,41.6058,175,35.2855;
4.97132,40.5807,540,34.9265;
10.8038,40.54,920,34.8124;

0.264636,57.3963,73,40.1573;
0.267531,56.1478,74,38.8329;
0.669606,54.7093,142,37.0907;
0.717332,54.6977,148,37.0841;
0.786429,53.962,159,36.8905;
1.15851,53.4019,198,38.2577;
1.97621,50.6603,285,35.4351;

0.167055,43.346,60,33.2873;
0.180059,43.257,63,33.072;
0.229777,43.1828,74,33.0531;
0.279352,43.1318,84,33.0316;
0.325046,42.6946,96,32.5572;
0.409618,42.6258,112,32.5485;

0.05979,2047.87,33,36.9718;
0.0952735,2046.6,44,36.1702;
0.122652,122.923,51,53.711;
0.18869,71.4297,68,54.8091;
0.251513,54.8372,82,42.2572;
0.26275,48.1443,84,38.187;
0.427688,47.5672,115,36.7219;
0.545218,40.6657,134,33.6932;

0.155711,43.9008,57,34.7286;
0.156726,43.8977,58,34.7137;
0.193221,43.8452,69,34.7327;
0.199125,41.965,72,33.4681;
0.295949,41.0561,97,33.3666;

0.00447869,14191.5,7,45.9961;
0.0050422,14191.2,8,45.7358;
0.00621045,14185.9,9,49.2952;
0.00808187,8191.83,11,52.7985;
0.049001,4145.82,31,38.0192;
0.0781308,4145.8,42,38.0043;
0.117327,4145.72,52,37.9529;
0.156041,4145.43,61,37.6396;
0.173165,233.878,66,52.5376;
0.183759,232.755,68,53.5168;
0.205078,232.723,73,53.4898;
0.30293,52.5512,94,36.4749;
0.396816,48.6564,113,37.6282;
0.503097,45.8077,132,35.4119;
20.4115,39.739,1511,34.9946;

0.0429025,2063.97,31,52.6225;
0.125431,196.48,56,46.7019;
0.128002,194.109,57,44.7481;
0.132158,191.439,58,44.0596;
0.140543,191.328,61,43.987;
0.155835,191.102,65,43.8418;
0.251109,190.746,89,44.3468;
0.383214,101.535,123,52.6234;
0.395119,60.0027,125,40.3675;
0.485317,59.9717,143,40.3233;
0.610356,59.9637,167,40.3127;
0.681051,59.9047,178,40.2431;
0.797735,57.4848,198,40.1286;
0.80341,54.1794,199,40.1386;
0.842324,53.6163,204,39.5166;
0.847938,53.4938,205,39.4226;
0.972634,53.3145,226,39.2505;
1.03671,49.8393,234,38.1146;
3.21685,49.4721,476,37.6287;
24.0169,49.3383,1827,36.7603;

0.0053784,2047.5,9,34.54;
0.0254233,65.0903,22,43.132;
0.0376067,57.7553,26,37.5125;
0.0688353,56.6844,33,37.0892;
0.307555,44.688,86,34.8146;
0.332696,44.3047,91,34.8309;
0.626953,44.3045,137,34.8425;
0.655344,44.2999,141,34.8304;
0.857046,43.5821,171,34.1072;
1.76526,42.89,283,34.3744;
2.12688,42.6735,317,33.9478;


0.00973043,18249.6,11,58.699;
0.0151007,12248.9,13,57.433;
0.0465028,8261.67,30,58.7027;
0.0726892,6265.26,41,66.0521;
0.0839574,2288.08,44,68.1481;
0.0942868,2274.5,48,61.0018;
0.0964849,2274.44,49,60.9533;
0.10116,2270.21,50,60.8469;
0.111445,63.2409,53,39.2138;
0.147934,60.1148,64,45.5365;
0.158026,45.2547,66,35.3267;
0.279157,45.2179,90,35.3011;
2.11012,45.0695,313,35.1755;
2.28466,44.2922,329,35.0461;

0.00993651,6148.76,9,43.5381;
0.111776,56.8506,46,41.4211;
0.238264,56.2098,72,40.371;
0.244476,54.1433,73,39.4301;
0.447106,53.2002,110,38.9264;
0.499638,52.2599,122,38.4601;
0.791431,50.2007,170,38.8886;
0.935281,49.9223,190,36.5563;
3.57412,49.87,451,36.8371;
3.76914,47.4099,466,36.4102;
16.5584,47.3066,1234,36.3782;
38.6102,47.2425,2214,36.1646;
42.5673,46.9452,2360,36.0249;

0.00775895,2170.03,10,42.4802;
0.00820696,2169.5,11,41.9576;
0.03884,2163.68,28,42.7443;
0.0484763,2163.55,34,42.6293;
0.105513,2057.04,52,38.3945;
0.180444,2055.54,75,38.6959;
0.189463,59.9108,77,39.7845;
1.33913,55.2777,231,39.2901;
1.64073,50.2331,264,37.8868;
2.08055,46.2215,305,37.7121;
38.8742,44.0582,2261,37.4057;

0.012975,2075.09,14,40.7527;
0.0220962,82.3628,18,40.0821;
0.0255778,82.0491,20,39.8293;
0.05256,80.4713,32,40.0494;
0.0824801,79.9758,43,41.7197;
0.110781,60.2657,51,42.1409;
0.115971,60.0876,53,41.8453;
0.118393,59.9665,54,41.7939;
0.135185,59.8793,59,41.6859;
0.137565,59.866,60,41.6518;
0.187654,59.8097,72,41.5777;
0.273292,59.4588,95,41.1897;
0.34275,52.6049,112,37.7228;
0.581118,52.0475,157,36.7639;
0.63148,52.0355,162,36.1668;
0.66771,51.9325,167,35.8748;
2.43829,51.1174,392,38.0209;
4.89423,49.591,614,37.353;
13.2268,49.5336,1218,36.9331;

50.7061,49.924,2615,38.1702;

0.0955863,2204.96,41,53.1688;
0.0973961,2204.82,43,53.1288;
0.113764,2204.73,50,53.0007;
0.163925,2204.65,67,52.9727;
0.175114,130.824,71,53.6177;
0.217304,69.5772,79,38.9895;
0.221134,69.5594,81,38.9622;
0.246566,68.718,88,38.6061;
0.299674,52.2646,98,36.4151;
1.41951,51.796,253,36.3429;
3.34094,50.9854,439,36.8816;
14.6132,50.7327,1207,38.9629;
21.3339,50.7022,1551,38.7732;
25.2314,50.6921,1729,39.5977;

0.00828893,8121.47,8,35.8944;
0.0346174,8119.25,21,33.6774;
0.112979,56.1569,54,38.3112;
0.186656,55.4176,77,37.5713;
0.39193,52.3132,122,36.7343;
0.641267,47.4431,161,36.6513;
0.848123,44.0589,187,36.3737;
2.38082,42.6194,345,34.3352;

0.0288616,4052.98,23,40.0506;
0.0777108,4044.97,41,34.236;
0.3941,2051.52,127,38.6438;
0.554497,107.432,156,74.4354;
0.57559,94.9809,158,63.0265;
0.617291,86.8238,163,63.6858;
0.668711,82.0133,169,45.6799;
0.949514,46.2209,203,35.7082;
3.83508,45.4378,476,35.0859;
5.18209,45.3636,574,34.6179;
29.5165,41.4978,1889,35.3626;

0.0136415,10267.6,8,61.1836;
0.0321168,6266.01,16,60.6539;
0.0497116,6265.67,24,60.3192;
0.0753229,2100.43,35,54.583;
0.093371,2099.52,42,54.3827;
0.129359,2059.68,54,38.6793;
0.147338,92.6997,58,42.4372;
0.152202,92.1494,59,47.3844;
0.186218,90.7842,71,47.46;
0.225951,72.4506,82,47.7488;
0.391819,58.3076,124,45.2332;
0.561883,52.1465,155,39.2649;
0.941437,50.9955,216,37.6277;
2.73589,50.7675,415,38.0693;
5.37094,49.9785,652,38.2734;
6.46345,49.1695,732,38.1136;
24.8446,45.4317,1778,38.5238;

0.0155937,10130,13,44.2821;
0.0243964,10129.9,18,44.2554;
0.0281959,10129.9,21,44.2333;
0.0479425,116.363,30,54.9507;
0.0617536,98.1235,35,47.2748;
0.234172,96.0012,76,56.0734;
0.25111,74.524,80,54.997;
0.335889,66.0339,94,44.7186;
0.358339,63.4421,97,40.3788;
0.455244,63.1044,111,41.3132;
0.502744,57.8345,118,38.3727;
1.92508,53.7907,273,39.3029;
2.66832,51.1178,340,37.9721;
3.24398,50.8375,387,37.279;
3.24904,50.7162,388,40.6505;
3.55029,50.5226,410,37.2652;
4.60115,46.2773,487,34.6834;
13.5119,38.2388,1053,34.5613;

0.0667256,6039.48,37,30.823;
0.0729216,6038.74,40,30.0863;
0.161233,49.8632,65,35.8182;
0.294589,49.087,90,35.1506;
2.08595,48.5923,307,35.066;
2.72748,46.3284,369,36.2289;
5.45453,42.4955,589,37.3634;
11.5763,42.0007,988,37.0641;
14.4487,41.4878,1147,37.2817;
25.9797,41.0812,1707,37.2135;
36.7534,41.0757,2173,36.3137;
37.15,41.0751,2191,37.2099;
37.7272,40.9224,2218,36.6924;
38.4081,40.9113,2267,36.6902;
39.1195,40.6881,2313,36.5565;

0.00856365,6122.03,10,39.5429;
0.0155329,6121.5,18,38.9696;
0.0597973,4169.63,36,45.4028;
0.0946898,83.1468,49,52.5544;
0.118006,68.8591,56,46.131;
0.397993,54.7486,108,39.3696;
1.16663,51.5216,206,38.93;
1.33425,50.9489,224,38.3444;
2.17519,47.8429,309,37.485;
20.1912,47.3152,1401,38.0862;
26.6077,41.8044,1680,38.3839;
40.9927,41.3409,2236,37.8292;
47.3055,41.0646,2450,37.4549;

0.128422,65.63,50,40.002;
0.1942,65.6294,64,40.0043;
0.196528,65.5969,65,40.0265;
0.205854,65.5479,67,40.0107;
0.224152,65.5447,71,40.0153;
0.252413,65.064,79,39.4763;
0.278527,65.0305,86,39.4779;
0.309363,64.9835,94,39.4824;
0.317747,45.503,96,33.862;
0.330086,44.2096,98,33.184;
0.46586,43.694,126,32.6306;
0.551088,43.6733,139,32.6358;


0.00300251,6043.14,6,34.2452;
0.00570495,4138.63,9,46.2667;
0.0100922,2115.28,13,46.4066;
0.0188113,89.1538,18,47.4239;
0.262712,88.6322,88,49.4005;
0.38226,88.6169,115,49.3652;
0.416016,50.9536,119,37.4227;
0.713525,50.3497,166,38.0812;
0.78317,49.4916,175,36.9708;
0.884738,49.4793,189,36.9704;
0.913436,49.4439,193,37.0669;
1.48127,49.3906,269,37.4432;
2.22972,49.172,344,37.2237;
2.41307,48.4351,360,38.3218;
2.43147,48.4081,362,38.3391;
2.4401,48.3868,363,38.3257;
2.60841,48.332,378,38.251;
3.90265,47.1552,492,36.5183;


0.00175165,39.4509,4,33.5643;
0.0379895,38.1883,28,32.8433;
0.0702963,37.668,41,32.3385;

0.00906362,8084.84,9,39.0023;
0.0155809,8080.26,15,38.7645;
0.021281,6135.83,18,51.0638;
0.0226763,6135.3,19,51.3314;
0.0290981,2218.24,22,66.2504;
0.0336375,107.385,23,44.4683;
0.0379741,105.248,26,53.715;
0.0457325,73.693,29,50.5648;
0.053523,71.3646,33,51.9106;
0.0735775,61.132,40,39.9045;
0.146632,58.763,61,38.4412;
0.220446,57.5828,76,39.1254;
0.813691,45.1106,166,36.9683;
1.01086,43.9005,191,36.4084;

0.0321061,4142.06,18,53.8546;
0.0435564,4141.65,21,53.2847;
0.0499268,4141.52,27,53.3431;
0.061357,2165.57,31,78.4626;
0.0741482,2124.68,36,54.8868;
0.147367,141.853,55,70.4959;
0.158085,119.606,58,51.7713;
0.164032,117.991,59,47.9029;
0.168212,85.876,60,53.7325;
0.204609,70.0455,66,43.9537;
0.234656,58.1215,74,40.6523;
0.274172,55.8386,81,36.8186;
0.381587,51.4998,102,38.0013;
0.466852,49.4361,120,36.2922;
0.571407,46.1412,139,35.0436;
0.863988,44.6708,182,34.6168;
0.977741,42.17,197,34.3554;
1.29096,41.6053,229,33.4821;
8.21295,41.5547,726,34.0341;
9.06443,41.5349,778,33.9539;
12.1964,41.1852,958,33.5778;
13.8669,41.1362,1047,33.4611;
38.3676,39.8283,2115,36.3514;

0.0240658,154.656,19,61.5698;
0.0284818,154.603,23,61.4886;
0.0308235,55.503,24,40.2768;
0.0593668,44.7025,40,34.3587;
0.0751926,43.9553,46,33.6276;
0.0987504,43.4496,53,33.6108;
38.8273,43.3444,2564,33.8284;

0.00613222,14185.4,11,46.237;
0.00988874,12153.4,13,43.0837;
0.0174284,10140.9,16,44.0357;
0.044611,64.956,27,41.3268;
0.0859067,62.4804,38,39.6975;
0.124705,53.2387,47,36.6566;
0.36762,51.2247,89,35.3557;
0.374314,48.2706,90,36.4375;
0.898974,41.7233,155,33.4208;
1.1761,41.678,192,33.4023;
1.39551,41.6569,230,33.3821;
1.49964,41.221,245,32.8764;
7.14201,40.8684,694,32.7713;
7.68999,39.6306,735,32.9905;

